Chr,Gene,nSNPs,Start,Stop,Test-Stat,Pvalue,Error,Best-SNP,SNP-pvalue
1,ADAMTSL4,51,150521897.0,150533412.0,30.4225108165243,0.737014062086122,1.08529357409832e-14,rs1040008,0.03368
1,ADAR,93,154554533.0,154600437.0,110.967281109565,0.273519748273192,1.83179431280355e-14,rs9427092,0.0401199999999998
1,ADC,60,33546713.0,33585995.0,28.9737872069846,0.627651042518368,1.21773224503465e-14,rs17542433,0.0423300000000002
1,ADIPOR1,102,202909960.0,202927700.0,140.116569469179,0.202820644228457,2.4946794462525403e-14,rs2232854,0.04041
1,ADORA1,203,203096835.0,203136533.0,223.70890338074,0.32862630647998,6.3026907107659805e-15,rs6686206,0.02075
1,ADORA3,195,112025969.0,112106597.0,163.338363483639,0.634665545180524,5.28980121262705e-15,rs10494136,0.009509
1,ADPRHL2,41,36554485.0,36559533.0,19.8960631195948,0.748451878763078,1.7357591532182e-14,rs648973,0.2064
1,ADSS,142,244571795.0,244615413.0,274.323169525959,0.0535240362277595,2.7942398971968502e-14,rs3003305,0.002028
1,AFAR3,88,19592475.0,19600435.0,144.879491260437,0.105191756167071,2.53721049445169e-14,rs7525784,0.008635
1,AGBL4,976,48998526.0,50489626.0,1016.55513654972,0.361019969619484,5.27470212530249e-15,rs3127565,0.01145
1,AGL,187,100315639.0,100389579.0,91.5827204452184,0.833714676169449,1.44439548834525e-14,rs6577137,0.1007
1,AGMAT,69,15899151.0,15911605.0,52.8744160632799,0.481041087817973,3.02179091847369e-14,rs6700212,0.0194
1,AGRN,57,955502.0,991492.0,19.0187371740975,0.968415790994385,1.72926762515453e-14,rs11260595,0.09543
1,AGT,247,230838268.0,230850336.0,184.564825445109,0.683480260378768,7.0527436841976705e-15,rs2493144,0.01175
1,AGTRAP,109,11796141.0,11810828.0,114.502285482352,0.367825230457685,6.568027917060971e-15,rs12731150,0.0107200000000001
1,AHCTF1,126,247002401.0,247081679.0,141.0749047003,0.310297038869198,1.04960075220841e-14,rs10924850,0.0191199999999999
1,AHCYL1,79,110527307.0,110566364.0,107.921265231722,0.197037534186783,2.0814467715933e-14,rs390923,0.03042
1,AHDC1,49,27860755.0,27930143.0,128.987230668096,0.0169461601119245,5.01897810318863e-14,rs4075401,0.003453
1,AIDA,64,222841354.0,222885864.0,29.9217924073669,0.790940787869781,1.85797410208113e-14,rs17531007,0.1762
1,AIM1L,149,26648349.0,26670443.0,162.749252597109,0.338564590979087,9.831701785393641e-15,rs12031946,0.0079739999999999
1,AIM2,86,159032274.0,159046647.0,304.875997127056,0.0203715603401418,1.14118648057781e-13,rs2793845,0.0028189999999999
1,AJAP1,394,4715104.0,4843851.0,585.407331352531,0.0641556533797022,3.2492044072295402e-15,rs364642,0.003712
1,AK2,54,33473585.0,33502492.0,18.8658875754458,0.77189101806915,1.62446574460674e-14,rs10914650,0.2244
1,AK3L1,146,65613231.0,65693175.0,83.327714903913,0.817898302668024,1.2494455512302601e-14,rs1889926,0.03607
1,AK5,450,77747741.0,78025654.0,426.421435664476,0.490556441050255,2.22820378796136e-15,rs12126604,0.0001105999999999
1,AKIRIN1,69,39456916.0,39470979.0,19.2803626873348,0.950273550825231,2.50589092407369e-14,rs12756255,0.116
1,AKR1A1,62,46016497.0,46035721.0,126.947416620704,0.0975217092925263,1.13767171749922e-13,rs3790585,0.001609
1,AKR7A2,111,19630461.0,19638640.0,148.987263780961,0.202807242601373,2.06570318267135e-14,rs7525784,0.008635
1,AKR7A3,90,19609056.0,19615280.0,148.280086049534,0.0999805269853841,2.98266188096987e-14,rs7525784,0.008635
1,AKT3,232,243651534.0,244006553.0,149.505968419963,0.621731114655236,7.306340252887441e-15,rs3008661,0.0273900000000001
1,ALDH4A1,105,19197925.0,19229072.0,71.57879050001,0.809397411733251,1.1476084496678801e-14,rs7537155,0.0420099999999999
1,ALDH9A1,196,165631448.0,165667900.0,165.214451400835,0.572960771956205,4.65944460509467e-15,rs9333449,0.008765
1,ALG14,160,95448296.0,95538483.0,96.450584436485,0.709358271129554,1.34814650638166e-14,rs11801950,0.0704699999999996
1,ALG6,110,63833297.0,63902878.0,80.3122011700187,0.571106440344305,6.7035016502284706e-15,rs12741716,0.007542
1,ALPL,185,21835857.0,21904905.0,165.287444705661,0.538463967369013,3.09250749467569e-15,rs1780321,0.005967
1,ALX3,75,110602996.0,110613322.0,94.9176525554182,0.250127818439932,2.0734548845188602e-14,rs17025426,0.0347799999999999
1,AMIGO1,79,110049445.0,110052336.0,229.440095259333,0.0281766219028392,8.62281056875985e-14,rs3738773,0.0005253999999999
1,AMPD1,75,115215721.0,115238176.0,62.1028756135986,0.518513805470047,7.79625987201725e-15,rs1484835,0.01375
1,AMPD2,80,110162458.0,110174677.0,91.4125604315418,0.303427658523891,1.2430974461462701e-14,rs506008,0.02729
1,AMY1A-1,4,104198140.0,104207173.0,9.04343808482031,0.0697684674285629,1.22550454327939e-07,rs1150075,0.008098
1,AMY1A-3,19,104292278.0,104301311.0,85.1907569100163,0.0108338924058268,2.8439974610864496e-11,rs9628996,0.006411
1,AMY1B-1,4,104198324.0,104207172.0,9.04343808482031,0.0697684674285629,1.22550454327939e-07,rs1150075,0.008098
1,AMY1B-3,19,104292462.0,104301310.0,85.1907569100163,0.0108338924058268,2.8439974610864496e-11,rs9628996,0.006411
1,AMY1C-1,4,104198302.0,104207172.0,9.04343808482031,0.0697684674285629,1.22550454327939e-07,rs1150075,0.008098
1,AMY1C-3,19,104292440.0,104301310.0,85.1907569100163,0.0108338924058268,2.8439974610864496e-11,rs9628996,0.006411
1,AMY2A,14,104159998.0,104168400.0,30.2030288268796,0.0630117291192593,1.27272496506003e-13,rs1150075,0.008098
1,AMY2B,22,104097321.0,104122149.0,57.5134868823471,0.0284146328650991,1.29106711236205e-13,rs1150075,0.008098
1,ANGEL2,58,213165523.0,213189168.0,7.90776174280613,0.998847709260848,1.89804571823929e-14,rs3738805,0.3649
1,ANGPTL1,65,178818669.0,178840215.0,71.4060031912795,0.325269957519435,2.89405990672834e-14,rs12409153,0.01666
1,ANGPTL3,48,63063186.0,63071180.0,18.7961080016562,0.619632152502393,3.45099978221191e-14,rs17123728,0.0903800000000007
1,ANGPTL7,71,11249397.0,11256038.0,117.541180454315,0.182807550024323,9.420434114262929e-11,rs11585553,0.0155100000000001
1,ANKRD13C,88,70724684.0,70820417.0,50.4065823119092,0.70145492675763,1.32072949698684e-14,rs12749994,0.0872800000000001
1,ANKRD34A,26,145470507.0,145475647.0,31.4047887796105,0.28539414809734,2.8424384882405704e-14,rs704984,0.105200000000001
1,ANKRD35,50,145549208.0,145568526.0,100.810828840742,0.0746182324336057,4.36107320832808e-14,rs12401622,0.0375799999999999
1,ANKRD45,55,173577474.0,173639001.0,110.624446927564,0.0903511884835971,5.6531276594679995e-14,rs10798295,0.03021
1,ANP32E,55,150190854.0,150208460.0,21.7606291488356,0.809644393311921,1.72342313506965e-14,rs10157197,0.0957899999999998
1,ANXA9,66,150954498.0,150968114.0,41.6478555284589,0.726889172624443,1.09905433204272e-14,rs3738477,0.117999999999999
1,AOF2,72,23345945.0,23410184.0,46.7098323411812,0.543056898254514,1.71904091504042e-14,rs6702719,0.1096
1,AP4B1,73,114437676.0,114447741.0,181.067640303828,0.0343992041279267,9.20736299381292e-14,rs1217407,0.0061499999999999
1,APCS,126,159557615.0,159558661.0,99.2049956450572,0.57474339302609,5.833571569878161e-15,rs1446973,0.0444700000000002
1,APH1A,64,150237798.0,150241532.0,52.5145209539616,0.480211354868249,1.08241248325075e-14,rs10157197,0.0957899999999998
1,APITD1,80,10490158.0,10512210.0,71.9382850243565,0.438505924827901,7.01200273787741e-15,rs11121556,0.0678800000000002
1,APOA1BP,84,156561557.0,156564091.0,126.974953054339,0.193826633606435,4.72735820198901e-14,rs1361744,0.0009141999999999
1,APOA2,97,161192082.0,161193418.0,52.9954469670863,0.860935624714001,1.42937947359338e-14,rs2501875,0.0360900000000002
1,APOBEC4,160,183615410.0,183622448.0,51.5943567339547,0.754949544718473,3.9522014839523404e-14,rs12029935,0.1844
1,AQP10,71,154293591.0,154297801.0,50.1310977299169,0.609558929393308,1.15474260603379e-14,rs1685633,0.03211
1,ARF1,49,228270360.0,228286913.0,45.6054606018042,0.401766182883057,1.5642343752716802e-14,rs3121309,0.0587899999999999
1,ARHGAP29,138,94634462.0,94703307.0,291.642505696439,0.0498230071270499,4.02443803677995e-14,rs2184339,0.001699
1,ARHGAP30,90,161016731.0,161039760.0,35.8954523499618,0.900667219945841,1.7624443800759802e-14,rs11265544,0.142899999999999
1,ARHGEF10L,198,17866329.0,18024370.0,106.859645880303,0.90001639061038,1.38605211744787e-14,rs16829190,0.0144900000000001
1,ARHGEF11,243,156904631.0,157015162.0,381.879062648586,0.146728111939837,2.98392008379948e-14,rs865239,0.02381
1,ARHGEF16,80,3371146.0,3397677.0,52.1784897845885,0.756552394332158,9.74619579311191e-15,rs870124,0.0219199999999999
1,ARHGEF19,88,16524598.0,16539104.0,143.887698832555,0.143347991411575,4.17995000444438e-14,rs12408442,0.01489
1,ARHGEF2,64,155916644.0,155947951.0,89.9937954354389,0.233068956294746,5.26821932111569e-14,rs17385169,0.02991
1,ARID1A,41,27022521.0,27108601.0,38.3135031529716,0.388767377981136,1.51822837982317e-14,rs12128285,0.0948700000000001
1,ARID4B,140,235330209.0,235491532.0,99.2291701082648,0.49344245042758,1.59809714183015e-14,rs2789367,0.188199999999999
1,ARL8A,114,202101976.0,202113866.0,50.8002089005078,0.970515993033694,9.33490295029626e-15,rs4631763,0.002157
1,ARNT,66,150782185.0,150849186.0,33.6138426789525,0.678191146207517,1.61783254429399e-14,rs10305724,0.0912799999999999
1,ARPC5,159,183595331.0,183604985.0,49.3639524198044,0.828252337296273,2.2817375611987502e-14,rs10911363,0.1696
1,ARTN,80,44398991.0,44402884.0,109.370018265358,0.231018230669403,4.26117264829485e-14,rs17402782,0.0010049999999999
1,ARV1,116,231114822.0,231136479.0,89.414996475987,0.579580756903721,6.4730581707394505e-15,rs6660782,0.1177
1,ASB17,138,76384559.0,76398116.0,85.576290123009,0.688669807498728,1.96802276127914e-14,rs17097780,0.126899999999999
1,ASH1L,67,155305051.0,155532324.0,78.3271771486767,0.273767316117362,2.5931011578731e-14,rs8179271,0.0390599999999999
1,ASPM,128,197053256.0,197115824.0,234.783354266774,0.137832798962907,9.602241394899921e-14,rs4915156,0.0599499999999999
1,ASTN1,401,176830202.0,177134024.0,579.559307611475,0.13881401261776,1.4095729892928201e-14,rs10798497,0.002805
1,ATAD3A,42,1447554.0,1470064.0,52.1749452765503,0.256795983971737,1.81096190254633e-14,rs1987191,0.02198
1,ATAD3B,24,1407163.0,1431582.0,38.9912696986466,0.15290595060488,5.30825726903912e-14,rs1987191,0.02198
1,ATAD3C,16,1385068.0,1405538.0,28.1556728338352,0.128188593763403,7.39303233679912e-14,rs1240732,0.0223000000000002
1,ATF3,189,212738696.0,212794116.0,276.695576198646,0.116867200073223,1.5109963321054302e-14,rs1553626,0.00125
1,ATF6,398,161736083.0,161928852.0,200.02706005146,0.875673238464099,1.31436195426174e-14,rs12120347,0.01005
1,ATG4C,164,63249802.0,63330050.0,118.895500532369,0.533295758753171,9.501830621847491e-15,rs7528963,0.01777
1,ATP13A2,89,17312452.0,17338267.0,209.310674842672,0.0366755027845531,4.09065788185763e-14,rs9435739,0.01078
1,ATP1A1,70,116915835.0,116947396.0,43.3234138678892,0.6112101562682,9.80943368592994e-15,rs850610,0.0075409999999999
1,ATP1A2,131,160085547.0,160113374.0,71.0893649731175,0.908861834082792,1.42685230929179e-14,rs6666797,0.0318999999999999
1,ATP1A4,134,160121351.0,160156767.0,95.946491026505,0.778954644617791,9.852681538525911e-15,rs6666797,0.0318999999999999
1,ATP1B1,198,169075946.0,169101960.0,127.311104137299,0.70147111477064,7.81896626724803e-15,rs11801853,0.1163
1,ATP2B4,158,203595927.0,203713209.0,112.644549085153,0.739497944341459,8.85264847228599e-15,rs2802782,0.0121500000000001
1,ATP5F1,123,111991742.0,112004525.0,45.5160987626118,0.936572153674665,1.83025396539386e-14,rs17027796,0.130300000000001
1,ATP6V0B,72,44440601.0,44443972.0,67.3069659833867,0.420211257260124,8.01382666438587e-15,rs17402782,0.0010049999999999
1,ATP6V1G3,117,198492351.0,198510075.0,286.574959747575,0.0307729737402104,5.75479777825357e-14,rs1326284,3.8940000000001e-05
1,ATP8B2,93,154298035.0,154323780.0,77.074859835458,0.5094090557539,6.5973698940028705e-15,rs12026876,0.0132600000000001
1,ATPAF1,102,47098410.0,47134099.0,61.9512644793002,0.605671614348734,1.1434858083700101e-14,rs10890410,0.0336900000000001
1,ATPIF1,72,28562610.0,28564611.0,22.0005676948131,0.892381620978304,1.68779195885948e-14,rs3767303,0.004566
1,ATXN7L2,79,110026560.0,110035356.0,274.826694851464,0.0177723234921612,1.2157256652270599e-13,rs3738773,0.0005253999999999
1,AURKAIP1,23,1309109.0,1310818.0,26.4669013525018,0.294478125119734,2.88883746171155e-14,rs2291889,0.0823699999999999
1,AVPR1B,21,206224282.0,206231482.0,11.9588900997403,0.656774993639006,1.65474900030012e-14,rs28735054,0.1779
1,B3GALNT2,148,235613244.0,235667781.0,79.2233918465968,0.752078298888767,1.28340146116383e-14,rs16832625,0.0707500000000001
1,B3GALT2,65,193148175.0,193155724.0,154.189074930545,0.081674584074546,8.13413706223358e-12,rs10801184,0.04228
1,B3GALT6,61,1167628.0,1170420.0,74.6021371931376,0.262876636777976,1.12403997302893e-14,rs7524470,0.03792
1,B4GALT2,77,44444865.0,44456840.0,79.0372768228656,0.373923262987828,8.71059706451489e-15,rs17402782,0.0010049999999999
1,B4GALT3,65,161141100.0,161147314.0,19.520655352365,0.967249567083068,1.9514383065202702e-14,rs12740751,0.165099999999999
1,BAI2,72,32192717.0,32229648.0,52.0796203471764,0.639640097012445,7.65903538623685e-15,rs12037019,0.0429599999999998
1,BARHL2,104,91177578.0,91182794.0,214.724960768298,0.0565936761426409,5.1604228971911905e-14,rs6428600,0.01017
1,BAT2D1,226,171454665.0,171562650.0,231.575384591819,0.382185099584366,5.89968580401899e-15,rs2421811,0.01059
1,BATF3,94,212859759.0,212873327.0,135.650859726567,0.151939912884003,1.75486853293674e-14,rs1553626,0.00125
1,BCAN,106,156611739.0,156629320.0,171.635578962194,0.110666048583326,2.6997105272049502e-14,rs1361744,0.0009141999999999
1,BCAR3,128,94027348.0,94147385.0,176.051118734282,0.188339007799655,1.80391801650269e-14,rs236316,0.0120600000000001
1,BCAS2,47,115110180.0,115124265.0,42.3437487972094,0.456062232966559,7.50187509123645e-15,rs1484835,0.01375
1,BCL10,142,85731459.0,85743583.0,411.489196788783,0.0056173401337199,6.44692484208639e-14,rs11161561,0.001274
1,BCL2L15,72,114419435.0,114430169.0,165.410276305394,0.0477308778337182,6.40360375806812e-14,rs1217407,0.0061499999999999
1,BCL9,189,147013181.0,147098015.0,243.88622325656,0.201019257800416,1.12079458968343e-14,rs12059427,0.0115400000000001
1,BEST4,61,45249256.0,45253426.0,45.4620658926103,0.49789318430446,1.12393249105515e-14,rs16832210,0.1271
1,BGLAP,79,156211950.0,156213112.0,53.2820004648496,0.619361738152706,1.3013340067551301e-14,rs759330,0.1004
1,BLZF1,151,169337193.0,169365780.0,141.042616148201,0.439222821396486,9.45403223962504e-15,rs9783117,0.113700000000001
1,BMP8A,81,39957317.0,39995541.0,68.6184778142592,0.508885777192603,5.9860854811961406e-15,rs17511836,0.0493300000000001
1,BMP8B,100,40223902.0,40254533.0,143.504246178584,0.150243397497334,1.88887976390792e-14,rs14528,0.0156600000000001
1,BNIPL,60,151009033.0,151020074.0,41.2203488945597,0.678270334606464,9.26020329036456e-15,rs6694357,0.02397
1,BOLA1,22,149871200.0,149872345.0,24.931737840516,0.298181462317189,2.11046928690851e-14,rs626785,0.0730599999999996
1,BPNT1,85,220230823.0,220263191.0,24.7834552192568,0.934093847463832,2.13562116755108e-14,rs2647458,0.225400000000001
1,BRDT,106,92414927.0,92479985.0,33.3764784167653,0.911680497166003,1.65637958520341e-14,rs1963186,0.133700000000001
1,BRP44,61,167887309.0,167905233.0,33.5136397795924,0.658584946581846,1.22314026572904e-14,rs12097210,0.0333900000000001
1,BSDC1,21,32830775.0,32860027.0,13.948167783438,0.662312588732259,1.29723980450854e-14,rs12046678,0.0433000000000002
1,BSND,156,55464616.0,55474465.0,196.527887992475,0.21136087784933,1.1420036950658601e-14,rs562556,0.01017
1,BTBD8,118,92545892.0,92613397.0,33.1680812788008,0.918077552899882,1.68024878785801e-14,rs565156,0.0979299999999997
1,BTF3L4,51,52521972.0,52554062.0,37.543341511217,0.484977019289408,1.68430510835729e-14,rs17106988,0.0320799999999999
1,BTG2,106,203274663.0,203278729.0,58.3703238667679,0.830207536715185,1.22701472658614e-14,rs4971234,0.1291
1,BXDC5,148,84944919.0,84964033.0,169.441402390262,0.310872232211297,1.59487394394771e-14,rs10874441,0.0396200000000001
1,C1orf100,191,244515936.0,244552393.0,211.944518681233,0.331371246484078,6.310976007092541e-15,rs3123695,0.0049129999999999
1,C1orf101,268,244624692.0,244803662.0,342.562532709469,0.220316621528683,1.06610627897932e-14,rs3003305,0.002028
1,C1orf102,130,36883506.0,36916052.0,35.8476513341087,0.98563855212426,1.66290972571255e-14,rs3918015,0.02547
1,C1orf103,92,111489811.0,111506566.0,27.5495587998554,0.955134158359333,1.90717270021611e-14,rs9726866,0.0560000000000001
1,C1orf104,32,155290250.0,155293938.0,23.9338263924829,0.440598872402965,2.13182120515094e-14,rs7340058,0.1153
1,C1orf105,173,172389829.0,172437966.0,181.154979346096,0.361691312903864,6.048845987951261e-15,rs1984404,0.008399
1,C1orf106,110,200860668.0,200884863.0,103.499486624323,0.474360719259789,3.3860993003819003e-15,rs6668056,0.008585
1,C1orf107,145,210001332.0,210030908.0,74.5461928075635,0.769521178456523,1.43379356041708e-14,rs7540704,0.01356
1,C1orf109,130,38147241.0,38156192.0,153.712634255647,0.281025379200413,1.32617907315801e-14,rs631432,0.01618
1,C1orf110,195,162824086.0,162838605.0,262.804680704347,0.190196186059325,1.32126974813217e-14,rs4657235,0.005436
1,C1orf111,174,162343514.0,162346644.0,130.979219542408,0.705153697773691,7.427545769122021e-15,rs2282396,0.0442700000000001
1,C1orf112,235,169764549.0,169822229.0,779.821295119332,0.0131367306631759,1.2218828295993899e-13,rs10489179,0.0025769999999999
1,C1orf113,39,36772717.0,36790486.0,32.8899963910799,0.459408022344899,8.29778254963615e-15,rs12123371,0.0933499999999985
1,C1orf114,162,169364113.0,169396670.0,154.025945161977,0.42567928115193,9.012194401506401e-15,rs6656463,0.102899999999999
1,C1orf115,95,220863627.0,220872499.0,42.3756375662854,0.820691660899635,1.5910758435415602e-14,rs12127880,0.117999999999999
1,C1orf116,96,207191865.0,207206101.0,108.200774309906,0.308743773997832,1.26866620289883e-14,rs2842726,0.006425
1,C1orf122,48,38273968.0,38275126.0,114.843447032409,0.0465879844891814,1.24179260618431e-13,rs530225,0.007425
1,C1orf123,79,53679771.0,53686289.0,59.1295526344656,0.539283511557788,7.47149534874107e-15,rs7531337,0.0608600000000006
1,C1orf124,78,231473681.0,231489989.0,20.5415484163883,0.77241519125681,2.47536398894467e-14,rs12047385,0.01601
1,C1orf125,345,179335114.0,179523870.0,107.676790601184,0.950082435182575,1.57651456036853e-14,rs3753525,0.1716
1,C1orf127,105,11006532.0,11024258.0,132.810726278396,0.223030184821903,1.19042376530905e-14,rs11121675,0.0293200000000001
1,C1orf128,36,24104887.0,24114722.0,18.0888184550642,0.629486554855053,1.75310462557806e-14,rs586173,0.2163
1,C1orf129,169,170904635.0,170967946.0,117.14777995081,0.644851999749065,1.03322819815741e-14,rs16863739,0.001436
1,C1orf130,96,24882601.0,24935816.0,68.5721291837485,0.700298722811355,8.5820753573975e-15,rs4636398,0.0621699999999999
1,C1orf131,97,231359508.0,231376924.0,259.114915111705,0.0194838170495144,6.13850354152217e-14,rs12075463,0.0047389999999999
1,C1orf135,93,26160496.0,26185848.0,69.7593539320332,0.471943808691461,1.04795802499758e-14,rs10794511,0.1954
1,C1orf14,100,182868999.0,182922553.0,177.493378737075,0.109421647377873,5.61964628880578e-14,rs6424873,0.0022479999999999
1,C1orf141,128,67557858.0,67594220.0,87.9682832073873,0.615811216988673,8.59670637977831e-15,rs2755259,0.04593
1,C1orf142,88,227922696.0,227968927.0,296.102199019168,0.0078743690576149,8.80084377440808e-14,rs12138074,0.001932
1,C1orf144,63,16693582.0,16724640.0,51.2940862132046,0.495615776823672,8.089311583375081e-15,rs673126,0.153199999999999
1,C1orf146,64,92683572.0,92711367.0,52.9066964901351,0.441096155235699,1.86058335564568e-14,rs565156,0.0979299999999997
1,C1orf149,68,37958175.0,37980364.0,56.045175111329,0.526280501842909,6.311490135943871e-15,rs41439344,0.0426900000000003
1,C1orf150,90,247712450.0,247739848.0,79.8764393588451,0.522127975044884,3.98582957588644e-15,rs12093608,0.0341100000000001
1,C1orf151,84,19923466.0,19955174.0,130.915044693046,0.141212925242066,3.75973054356184e-14,rs7418162,0.0310499999999999
1,C1orf156,153,169761671.0,169764031.0,457.662446641312,0.0201847589376187,1.1280102421382399e-13,rs10489179,0.0025769999999999
1,C1orf157,96,204001574.0,204010388.0,58.9976818987451,0.802331842644555,1.09298592242577e-14,rs11577055,0.0229799999999999
1,C1orf158,132,12806162.0,12821102.0,199.282179942764,0.166352096691447,2.4989747710561602e-14,rs848428,0.01165
1,C1orf159,66,1017197.0,1051736.0,52.3491661453406,0.591631934905134,6.401003651985951e-15,rs9660710,0.04723
1,C1orf161,67,116654375.0,116677861.0,82.328138359492,0.247580523785542,1.30742988999462e-14,rs6658632,0.002926
1,C1orf162,113,112016603.0,112021134.0,38.1953067406685,0.96507535400711,1.79449013254043e-14,rs4838914,0.1111
1,C1orf163,90,53152513.0,53164038.0,98.4668928483059,0.31296431007578,1.28134760422466e-14,rs11205985,0.01409
1,C1orf165,125,49193539.0,49242547.0,168.198364734635,0.213175206307887,2.3545498418302e-14,rs319959,0.02285
1,C1orf168,180,57184476.0,57285369.0,197.759383883604,0.325419343291459,6.33560654616166e-15,rs947636,0.0092679999999999
1,C1orf172,39,27276060.0,27286897.0,42.0995609792956,0.308142556668854,2.72208792423017e-14,rs17340482,0.0830200000000003
1,C1orf173,207,75033794.0,75139422.0,74.8025185302727,0.967402663936894,1.67435857540327e-14,rs10890142,0.0624499999999998
1,C1orf174,82,3805696.0,3816849.0,80.5815717700533,0.421869050749857,5.7030774586109706e-15,rs12139857,0.0179599999999999
1,C1orf175,203,55107443.0,55175939.0,99.8215080466131,0.934269043721364,1.20217185337176e-14,rs1749859,0.01765
1,C1orf176,79,40974432.0,40982214.0,76.7557524028385,0.380401273815083,9.241556083294421e-15,rs6600343,0.0603199999999996
1,C1orf177,147,55271735.0,55307937.0,60.5707589617727,0.882685443415349,1.52021501762203e-14,rs12116486,0.179799999999999
1,C1orf182,73,156307104.0,156316785.0,86.8236491374789,0.282645695120293,1.86856822571136e-14,rs2842859,0.0825199999999996
1,C1orf183,147,112268369.0,112298419.0,55.8051470099242,0.957548564220952,1.6572236912185402e-14,rs2076593,0.0934999999999995
1,C1orf186,39,206238871.0,206288647.0,28.6474509115245,0.619146172612432,9.491443458436171e-15,rs28602536,0.1387
1,C1orf187,102,11751780.0,11780336.0,108.888204614131,0.362215307020808,5.8582295558915105e-15,rs12731150,0.0107200000000001
1,C1orf189,55,154171847.0,154178809.0,7.35006418983981,0.974026948695598,2.02100203504219e-14,rs11265310,0.2247
1,C1orf190,66,46669005.0,46737325.0,137.505417193701,0.0658889566832885,6.36208655830101e-14,rs11584436,0.000864
1,C1orf192,91,161334520.0,161337664.0,50.7047330279572,0.600943868852896,2.67234756964818e-14,rs12744234,0.0807299999999999
1,C1orf194,43,109648572.0,109656479.0,40.4540916490557,0.453430999276332,3.5703594729216e-15,rs587727,0.0645999999999999
1,C1orf198,136,230972865.0,231004277.0,104.188423293121,0.661753446850458,7.76502168190014e-15,rs1202527,0.03319
1,C1orf2,44,155216995.0,155225274.0,31.4757288907639,0.451802587990166,1.30964170497086e-14,rs2990247,0.006445
1,C1orf201,153,24683488.0,24727949.0,246.708336507108,0.140603100268967,3.01490910953683e-14,rs12725252,0.0040819999999999
1,C1orf21,289,184356149.0,184598155.0,237.540376495935,0.571403964172413,4.34733789526299e-15,rs6670094,0.007336
1,C1orf210,93,43747556.0,43751250.0,90.804939811806,0.426056178549443,5.53849325271768e-15,rs12566247,0.02198
1,C1orf212,87,35319123.0,35325345.0,31.0354198636585,0.977750534197782,1.68461292180195e-14,rs11264173,0.0661600000000004
1,C1orf213,69,23695463.0,23698279.0,35.1524746775565,0.789478258244134,1.43747639479735e-14,rs716243,0.147100000000001
1,C1orf216,35,36179476.0,36184790.0,59.5980649941996,0.151939488468453,1.24255212939884e-13,rs3795501,0.0825899999999997
1,C1orf220,121,178511930.0,178518024.0,35.3583099577968,0.903411599204823,1.9923301693770502e-14,rs12119934,0.201
